356,  0.44, training
356,  0.53, validation
357,  0.44, training
357,  0.55, validation
358,  0.44, training
358,  0.56, validation
359,  0.44, training
359,  0.55, validation
360,  0.44, training
360,  0.55, validation
361,  0.43, training
361,  0.53, validation
362,  0.44, training
362,  0.56, validation
363,  0.43, training
363,  0.53, validation
364,  0.43, training
364,  0.54, validation
365,  0.43, training
365,  0.58, validation
366,  0.43, training
366,  0.53, validation
367,  0.44, training
367,  0.55, validation
368,  0.43, training
368,  0.53, validation
369,  0.43, training
369,  0.51, validation
370,  0.43, training
370,  0.53, validation
371,  0.43, training
371,  0.55, validation
372,  0.43, training
372,  0.55, validation
373,  0.43, training
373,  0.55, validation
374,  0.43, training
374,  0.56, validation
375,  0.44, training
375,  0.53, validation
376,  0.43, training
376,  0.60, validation
377,  0.43, training
377,  0.52, validation
378,  0.43, training
378,  0.54, validation
379,  0.43, training
379,  0.54, validation
380,  0.42, training
380,  0.53, validation
381,  0.43, training
381,  0.53, validation
382,  0.43, training
382,  0.58, validation
383,  0.43, training
383,  0.55, validation
384,  0.42, training
384,  0.55, validation
385,  0.43, training
385,  0.53, validation
386,  0.42, training
386,  0.53, validation
387,  0.42, training
387,  0.52, validation
388,  0.43, training
388,  0.55, validation
389,  0.42, training
389,  0.57, validation
390,  0.43, training
390,  0.52, validation
391,  0.42, training
391,  0.58, validation
392,  0.42, training
392,  0.55, validation
393,  0.42, training
393,  0.53, validation
394,  0.42, training
394,  0.53, validation
395,  0.42, training
395,  0.51, validation
396,  0.43, training
396,  0.54, validation
397,  0.42, training
397,  0.56, validation
398,  0.42, training
398,  0.57, validation
399,  0.42, training
399,  0.52, validation
400,  0.42, training
400,  0.56, validation
401,  0.42, training
401,  0.51, validation
402,  0.42, training
402,  0.56, validation
403,  0.42, training
403,  0.55, validation
404,  0.42, training
404,  0.52, validation
405,  0.42, training
405,  0.55, validation
406,  0.42, training
406,  0.55, validation
407,  0.42, training
407,  0.54, validation
408,  0.42, training
408,  0.52, validation
409,  0.42, training
409,  0.52, validation
410,  0.42, training
410,  0.55, validation
411,  0.42, training
411,  0.54, validation
412,  0.41, training
412,  0.54, validation
413,  0.41, training
413,  0.51, validation
414,  0.41, training
414,  0.54, validation
415,  0.41, training
415,  0.56, validation
416,  0.41, training
416,  0.52, validation
417,  0.41, training
417,  0.54, validation
418,  0.42, training
418,  0.52, validation
419,  0.41, training
419,  0.53, validation
420,  0.41, training
420,  0.57, validation
421,  0.41, training
421,  0.53, validation
422,  0.41, training
422,  0.56, validation
423,  0.41, training
423,  0.51, validation
424,  0.41, training
424,  0.53, validation
425,  0.41, training
425,  0.53, validation
426,  0.41, training
426,  0.54, validation
427,  0.41, training
427,  0.53, validation
428,  0.41, training
428,  0.53, validation
429,  0.40, training
429,  0.57, validation
430,  0.41, training
430,  0.51, validation
431,  0.41, training
431,  0.51, validation
432,  0.41, training
432,  0.54, validation
433,  0.40, training
433,  0.50, validation
434,  0.41, training
434,  0.52, validation
435,  0.41, training
435,  0.55, validation
436,  0.40, training
436,  0.59, validation
437,  0.40, training
437,  0.55, validation
438,  0.40, training
438,  0.53, validation
439,  0.40, training
439,  0.52, validation
440,  0.41, training
440,  0.51, validation
441,  0.41, training
441,  0.52, validation
442,  0.40, training
442,  0.54, validation
443,  0.40, training
443,  0.52, validation
444,  0.40, training
444,  0.50, validation
445,  0.40, training
445,  0.53, validation
446,  0.40, training
446,  0.53, validation
447,  0.40, training
447,  0.55, validation
448,  0.40, training
448,  0.54, validation
449,  0.40, training
449,  0.52, validation
450,  0.41, training
450,  0.51, validation
451,  0.40, training
451,  0.50, validation
452,  0.40, training
452,  0.52, validation
453,  0.40, training
453,  0.53, validation
454,  0.40, training
454,  0.56, validation
455,  0.40, training
455,  0.55, validation
456,  0.40, training
456,  0.53, validation
457,  0.40, training
457,  0.55, validation
458,  0.40, training
458,  0.53, validation
459,  0.40, training
459,  0.52, validation
460,  0.40, training
460,  0.53, validation
461,  0.39, training
461,  0.56, validation
462,  0.39, training
462,  0.51, validation
463,  0.40, training
463,  0.50, validation
464,  0.39, training
464,  0.52, validation
465,  0.39, training
465,  0.53, validation
466,  0.39, training
466,  0.54, validation
467,  0.39, training
467,  0.52, validation
468,  0.39, training
468,  0.52, validation
469,  0.39, training
469,  0.53, validation
470,  0.39, training
470,  0.55, validation
471,  0.39, training
471,  0.53, validation
472,  0.39, training
472,  0.51, validation
473,  0.39, training
473,  0.51, validation
474,  0.39, training
474,  0.53, validation
475,  0.39, training
475,  0.53, validation
476,  0.38, training
476,  0.53, validation
477,  0.39, training
477,  0.50, validation
478,  0.39, training
478,  0.53, validation
479,  0.39, training
479,  0.51, validation
480,  0.39, training
480,  0.50, validation
481,  0.39, training
481,  0.50, validation
482,  0.38, training
482,  0.51, validation
483,  0.39, training
483,  0.52, validation
484,  0.38, training
484,  0.52, validation
485,  0.39, training
485,  0.52, validation
486,  0.39, training
486,  0.52, validation
487,  0.39, training
487,  0.51, validation
488,  0.38, training
488,  0.54, validation
489,  0.38, training
489,  0.54, validation
490,  0.38, training
490,  0.53, validation
491,  0.38, training
491,  0.52, validation
492,  0.38, training
492,  0.56, validation
493,  0.38, training
493,  0.50, validation
494,  0.39, training
494,  0.52, validation
495,  0.38, training
495,  0.50, validation
496,  0.38, training
496,  0.50, validation
497,  0.38, training
497,  0.50, validation
498,  0.38, training
498,  0.53, validation
499,  0.38, training
499,  0.53, validation
500,  0.38, training
500,  0.50, validation
501,  0.38, training
501,  0.50, validation
502,  0.38, training
502,  0.58, validation
503,  0.38, training
503,  0.52, validation
504,  0.38, training
504,  0.53, validation
505,  0.38, training
505,  0.52, validation
506,  0.38, training
506,  0.53, validation
507,  0.38, training
507,  0.54, validation
508,  0.38, training
508,  0.54, validation
509,  0.37, training
509,  0.52, validation
510,  0.37, training
510,  0.53, validation
511,  0.37, training
511,  0.55, validation
512,  0.38, training
512,  0.51, validation
513,  0.38, training
513,  0.53, validation
514,  0.38, training
514,  0.51, validation
515,  0.37, training
515,  0.50, validation
516,  0.38, training
516,  0.50, validation
517,  0.37, training
517,  0.52, validation
518,  0.37, training
518,  0.51, validation
519,  0.37, training
519,  0.54, validation
520,  0.38, training
520,  0.54, validation
521,  0.37, training
521,  0.52, validation
522,  0.37, training
522,  0.53, validation
523,  0.37, training
523,  0.54, validation
524,  0.37, training
524,  0.52, validation
525,  0.37, training
525,  0.52, validation
526,  0.37, training
526,  0.52, validation
527,  0.37, training
527,  0.51, validation
528,  0.37, training
528,  0.51, validation
529,  0.37, training
529,  0.51, validation
530,  0.37, training
530,  0.52, validation
531,  0.37, training
531,  0.49, validation
532,  0.37, training
532,  0.53, validation
